N°_da_fatura;Data_da_fatura;ID_Cliente;País;Quantidade;Valor;Ano_mes;Pertence_UK
548451;2021-03-31 11:25:00;17365;United Kingdom;785;543,6;2021-03;SIM
548452;2021-03-31 11:37:00;13060;United Kingdom;123;307,53;2021-03;SIM
548455;2021-03-31 11:49:00;14790;United Kingdom;136;152,16;2021-03;SIM
548457;2021-03-31 11:52:00;13468;United Kingdom;24;102,4;2021-03;SIM
548458;2021-03-31 11:53:00;15632;United Kingdom;48;300,6;2021-03;SIM
548459;2021-03-31 11:57:00;14890;United Kingdom;51;125,65;2021-03;SIM
548461;2021-03-31 12:08:00;14527;United Kingdom;55;142,51;2021-03;SIM
548466;2021-03-31 12:19:00;16386;United Kingdom;26;61,1;2021-03;SIM
548468;2021-03-31 12:28:00;14818;United Kingdom;31;118,25;2021-03;SIM
548470;2021-03-31 12:36:00;12782;Portugal;174;415,52;2021-03;NÃO
548484;2021-03-31 12:43:00;13571;United Kingdom;77;145,27;2021-03;SIM
548486;2021-03-31 12:51:00;12909;United Kingdom;167;278,65;2021-03;SIM
548489;2021-03-31 13:10:00;12619;Germany;44;205,98;2021-03;NÃO
548490;2021-03-31 13:13:00;12909;United Kingdom;431;624,8;2021-03;SIM
548492;2021-03-31 13:14:00;17841;United Kingdom;115;213,0;2021-03;SIM
548491;2021-03-31 13:14:00;14064;United Kingdom;906;375,35;2021-03;SIM
548493;2021-03-31 13:14:00;16839;United Kingdom;314;840,38;2021-03;SIM
548494;2021-03-31 13:33:00;16698;United Kingdom;520;1182,0;2021-03;SIM
548496;2021-03-31 13:40:00;12678;France;2271;3243,13;2021-03;NÃO
548497;2021-03-31 13:43:00;13089;United Kingdom;725;1622,41;2021-03;SIM
548498;2021-03-31 13:46:00;16681;United Kingdom;246;301,6;2021-03;SIM
548499;2021-03-31 13:47:00;17075;United Kingdom;60;133,47;2021-03;SIM
548500;2021-03-31 13:49:00;17071;United Kingdom;148;204,78;2021-03;SIM
548501;2021-03-31 13:50:00;15894;United Kingdom;53;106,81;2021-03;SIM
548506;2021-03-31 14:42:00;18037;United Kingdom;2;3,9;2021-03;SIM
548507;2021-03-31 14:47:00;13573;United Kingdom;10;31,77;2021-03;SIM
548509;2021-03-31 15:00:00;14543;United Kingdom;64;296,2;2021-03;SIM
548510;2021-03-31 15:02:00;17861;United Kingdom;255;216,12;2021-03;SIM
548511;2021-03-31 15:43:00;14056;United Kingdom;86;276,94;2021-03;SIM
548512;2021-03-31 15:54:00;14410;United Kingdom;40;136,6;2021-03;SIM
548520;2021-03-31 16:40:00;13126;United Kingdom;431;320,17;2021-03;SIM
548521;2021-03-31 16:41:00;17735;United Kingdom;626;652,52;2021-03;SIM
548529;2021-03-31 16:56:00;18223;United Kingdom;217;490,99;2021-03;SIM
548530;2021-03-31 17:06:00;17400;United Kingdom;4;11,8;2021-03;SIM
548531;2021-03-31 17:12:00;14031;United Kingdom;216;1170,0;2021-03;SIM
548533;2021-03-31 17:17:00;13883;United Kingdom;457;980,41;2021-03;SIM
548534;2021-03-31 17:28:00;18172;United Kingdom;184;269,62;2021-03;SIM
548541;2021-03-31 17:59:00;14957;United Kingdom;34;58,49;2021-03;SIM
548542;2021-03-31 18:05:00;13918;United Kingdom;100;198,2;2021-03;SIM
548544;2021-03-31 18:49:00;14525;United Kingdom;288;353,45;2021-03;SIM
548545;2021-03-31 19:12:00;13118;United Kingdom;127;423,55;2021-03;SIM
548546;2021-03-31 19:20:00;16600;United Kingdom;186;111,6;2021-03;SIM
548547;2021-03-31 19:42:00;17212;United Kingdom;147;226,85;2021-03;SIM
548548;2021-03-31 19:54:00;17781;United Kingdom;8;102,0;2021-03;SIM
548549;2021-03-31 19:55:00;16365;United Kingdom;102;120,9;2021-03;SIM
548550;2021-04-01 08:22:00;18161;United Kingdom;109;244,79;2021-04;SIM
548551;2021-04-01 08:56:00;14886;United Kingdom;160;364,8;2021-04;SIM
548552;2021-04-01 09:06:00;17613;United Kingdom;71;239,75;2021-04;SIM
548553;2021-04-01 09:19:00;12523;France;88;138,75;2021-04;NÃO
548554;2021-04-01 09:19:00;13694;United Kingdom;1420;888,2;2021-04;SIM
548555;2021-04-01 09:21:00;13758;United Kingdom;108;316,9;2021-04;SIM
548556;2021-04-01 09:25:00;13694;United Kingdom;122;237,9;2021-04;SIM
548557;2021-04-01 09:56:00;15018;United Kingdom;73;180,09;2021-04;SIM
548558;2021-04-01 10:05:00;13626;United Kingdom;209;257,23;2021-04;SIM
548559;2021-04-01 10:08:00;16214;United Kingdom;34;206,7;2021-04;SIM
548560;2021-04-01 10:10:00;13468;United Kingdom;200;297,12;2021-04;SIM
548561;2021-04-01 10:11:00;16609;United Kingdom;255;557,53;2021-04;SIM
548563;2021-04-01 10:21:00;18118;United Kingdom;47;125,63;2021-04;SIM
548565;2021-04-01 10:23:00;16180;United Kingdom;228;413,88;2021-04;SIM
548566;2021-04-01 10:27:00;17288;United Kingdom;110;127,3;2021-04;SIM
548567;2021-04-01 10:34:00;17965;United Kingdom;87;270,1;2021-04;SIM
548568;2021-04-01 10:43:00;14543;United Kingdom;30;283,21;2021-04;SIM
548606;2021-04-01 11:10:00;12731;France;240;252,0;2021-04;NÃO
548608;2021-04-01 11:20:00;13462;United Kingdom;62;151,5;2021-04;SIM
548610;2021-04-01 11:28:00;15860;United Kingdom;101;292,85;2021-04;SIM
548611;2021-04-01 11:31:00;18230;United Kingdom;210;386,22;2021-04;SIM
548612;2021-04-01 11:34:00;13137;United Kingdom;392;645,91;2021-04;SIM
548613;2021-04-01 11:46:00;13694;United Kingdom;84;35,28;2021-04;SIM
548614;2021-04-01 11:47:00;14419;United Kingdom;107;183,46;2021-04;SIM
548616;2021-04-01 11:48:00;18263;United Kingdom;328;307,6;2021-04;SIM
548617;2021-04-01 11:50:00;16592;United Kingdom;333;337,51;2021-04;SIM
548618;2021-04-01 11:50:00;15197;United Kingdom;124;216,75;2021-04;SIM
548619;2021-04-01 11:51:00;16592;United Kingdom;12;9,96;2021-04;SIM
548621;2021-04-01 11:54:00;16960;United Kingdom;95;201,53;2021-04;SIM
548622;2021-04-01 12:09:00;13636;United Kingdom;153;249,6;2021-04;SIM
548623;2021-04-01 12:10:00;13841;United Kingdom;100;85,0;2021-04;SIM
548627;2021-04-01 12:19:00;16333;United Kingdom;3080;1445,6;2021-04;SIM
548629;2021-04-01 12:21:00;16333;United Kingdom;192;355,2;2021-04;SIM
548630;2021-04-01 12:22:00;16333;United Kingdom;192;355,2;2021-04;SIM
548631;2021-04-01 12:24:00;13184;United Kingdom;77;117,4;2021-04;SIM
548633;2021-04-01 12:25:00;16333;United Kingdom;864;915,84;2021-04;SIM
548632;2021-04-01 12:25:00;17701;United Kingdom;109;417,95;2021-04;SIM
548634;2021-04-01 12:26:00;12877;United Kingdom;34;87,1;2021-04;SIM
548635;2021-04-01 12:27:00;16333;United Kingdom;1432;538,72;2021-04;SIM
548636;2021-04-01 12:29:00;15601;United Kingdom;215;266,85;2021-04;SIM
548640;2021-04-01 12:41:00;17580;United Kingdom;6;47,7;2021-04;SIM
548641;2021-04-01 12:56:00;16333;United Kingdom;312;577,2;2021-04;SIM
548642;2021-04-01 13:00:00;17287;United Kingdom;120;145,24;2021-04;SIM
548643;2021-04-01 13:01:00;14680;United Kingdom;100;72,0;2021-04;SIM
548644;2021-04-01 13:02:00;15291;United Kingdom;288;396,0;2021-04;SIM
548645;2021-04-01 13:04:00;17457;United Kingdom;114;313,38;2021-04;SIM
548648;2021-04-01 13:20:00;12949;United Kingdom;909;1534,3;2021-04;SIM
548649;2021-04-01 13:21:00;18179;United Kingdom;100;210,0;2021-04;SIM
548650;2021-04-01 13:22:00;14852;United Kingdom;368;490,4;2021-04;SIM
548651;2021-04-01 13:33:00;14970;United Kingdom;65;444,75;2021-04;SIM
548652;2021-04-01 13:34:00;16928;United Kingdom;108;135,0;2021-04;SIM
548654;2021-04-01 13:47:00;12569;Germany;115;348,68;2021-04;NÃO
548655;2021-04-01 13:47:00;15605;United Kingdom;130;312,58;2021-04;SIM
548656;2021-04-01 14:05:00;12748;United Kingdom;6;16,7;2021-04;SIM
548657;2021-04-01 14:07:00;12748;United Kingdom;2;8,8;2021-04;SIM
548659;2021-04-01 14:19:00;13418;United Kingdom;425;362,24;2021-04;SIM
548658;2021-04-01 14:19:00;15179;United Kingdom;40;102,0;2021-04;SIM
548660;2021-04-01 14:24:00;13169;United Kingdom;96;505,2;2021-04;SIM
548661;2021-04-01 14:28:00;12415;Australia;1;350,0;2021-04;NÃO
548664;2021-04-01 14:45:00;14911;EIRE;713;1407,19;2021-04;NÃO
548665;2021-04-01 14:53:00;14854;United Kingdom;100;193,08;2021-04;SIM
548666;2021-04-01 14:58:00;13124;United Kingdom;693;1317,8;2021-04;SIM
548668;2021-04-01 15:03:00;16162;United Kingdom;4;37,4;2021-04;SIM
548669;2021-04-01 15:13:00;15691;United Kingdom;72;136,8;2021-04;SIM
548670;2021-04-01 15:37:00;15356;United Kingdom;122;212,13;2021-04;SIM
548673;2021-04-01 16:18:00;13767;United Kingdom;128;291,44;2021-04;SIM
548686;2021-04-01 16:49:00;15856;United Kingdom;553;785,5;2021-04;SIM
548687;2021-04-01 16:50:00;14195;United Kingdom;736;828,4;2021-04;SIM
548696;2021-04-03 10:10:00;17243;United Kingdom;48;142,5;2021-04;SIM
548697;2021-04-03 10:49:00;15482;United Kingdom;184;713,8;2021-04;SIM
548698;2021-04-03 10:55:00;18109;United Kingdom;86;259,6;2021-04;SIM
548700;2021-04-03 11:11:00;13623;United Kingdom;19;146,99;2021-04;SIM
548702;2021-04-03 11:36:00;17085;United Kingdom;151;244,5;2021-04;SIM
548701;2021-04-03 11:36:00;17629;United Kingdom;219;266,36;2021-04;SIM
548703;2021-04-03 11:37:00;16010;United Kingdom;103;178,65;2021-04;SIM
548704;2021-04-03 11:45:00;17381;United Kingdom;1897;937,71;2021-04;SIM
548705;2021-04-03 11:47:00;17381;United Kingdom;444;189,12;2021-04;SIM
548706;2021-04-03 11:51:00;13408;United Kingdom;106;231,3;2021-04;SIM
548707;2021-04-03 12:08:00;13781;United Kingdom;30;127,84;2021-04;SIM
548708;2021-04-03 12:41:00;13269;United Kingdom;515;704,6;2021-04;SIM
548709;2021-04-03 12:46:00;17744;United Kingdom;364;280,56;2021-04;SIM
548710;2021-04-03 13:24:00;16678;United Kingdom;188;282,6;2021-04;SIM
548711;2021-04-03 14:24:00;18116;United Kingdom;113;201,01;2021-04;SIM
548712;2021-04-03 14:42:00;17050;United Kingdom;367;687,13;2021-04;SIM
548714;2021-04-03 15:07:00;17337;United Kingdom;264;467,3;2021-04;SIM
548715;2021-04-03 15:22:00;17758;United Kingdom;407;583,79;2021-04;SIM
548716;2021-04-03 15:50:00;14023;United Kingdom;162;273,14;2021-04;SIM
548718;2021-04-04 08:50:00;14156;EIRE;1162;2183,82;2021-04;NÃO
548725;2021-04-04 09:08:00;12678;France;1;134,0;2021-04;NÃO
548726;2021-04-04 09:38:00;13767;United Kingdom;146;367,74;2021-04;SIM
548728;2021-04-04 09:55:00;13198;United Kingdom;835;903,01;2021-04;SIM
548730;2021-04-04 10:11:00;17669;United Kingdom;234;475,5;2021-04;SIM
548732;2021-04-04 10:16:00;16142;United Kingdom;422;535,34;2021-04;SIM
548733;2021-04-04 10:29:00;17648;United Kingdom;169;583,87;2021-04;SIM
548734;2021-04-04 10:40:00;13059;United Kingdom;35;183,4;2021-04;SIM
548735;2021-04-04 10:52:00;15039;United Kingdom;181;435,56;2021-04;SIM
548736;2021-04-04 11:01:00;13984;United Kingdom;408;432,48;2021-04;SIM
548737;2021-04-04 11:18:00;12682;France;297;585,55;2021-04;NÃO
548739;2021-04-04 11:28:00;15493;United Kingdom;106;412,49;2021-04;SIM
548740;2021-04-04 11:34:00;13319;United Kingdom;216;599,84;2021-04;SIM
548741;2021-04-04 12:00:00;16224;United Kingdom;79;167,47;2021-04;SIM
548742;2021-04-04 12:00:00;14688;United Kingdom;266;375,16;2021-04;SIM
548743;2021-04-04 12:05:00;14895;United Kingdom;181;500,35;2021-04;SIM
548744;2021-04-04 12:07:00;17725;United Kingdom;159;313,29;2021-04;SIM
548745;2021-04-04 12:10:00;12471;Germany;350;624,29;2021-04;NÃO
548746;2021-04-04 12:11:00;12471;Germany;40;50,0;2021-04;NÃO
548747;2021-04-04 12:17:00;15223;United Kingdom;115;300,85;2021-04;SIM
548749;2021-04-04 12:29:00;13004;United Kingdom;448;451,78;2021-04;SIM
548757;2021-04-04 12:31:00;17419;United Kingdom;144;357,5;2021-04;SIM
548768;2021-04-04 12:34:00;17886;United Kingdom;93;223,19;2021-04;SIM
548780;2021-04-04 12:37:00;13294;United Kingdom;317;483,65;2021-04;SIM
548796;2021-04-04 12:42:00;15752;United Kingdom;340;403,78;2021-04;SIM
548792;2021-04-04 12:42:00;14711;United Kingdom;126;215,01;2021-04;SIM
548801;2021-04-04 12:44:00;15289;United Kingdom;333;375,45;2021-04;SIM
548806;2021-04-04 12:52:00;13098;United Kingdom;168;357,7;2021-04;SIM
548807;2021-04-04 12:54:00;16422;United Kingdom;1648;2298,0;2021-04;SIM
548808;2021-04-04 12:55:00;17774;United Kingdom;123;375,0;2021-04;SIM
548813;2021-04-04 13:03:00;12744;Singapore;4;4037,77;2021-04;NÃO
548820;2021-04-04 13:04:00;12744;Singapore;1;2053,07;2021-04;NÃO
548856;2021-04-04 13:26:00;15311;United Kingdom;12;25,09;2021-04;SIM
548858;2021-04-04 13:29:00;14911;EIRE;77;264,3;2021-04;NÃO
548859;2021-04-04 13:32:00;13668;United Kingdom;112;221,25;2021-04;SIM
548860;2021-04-04 13:38:00;13263;United Kingdom;255;406,82;2021-04;SIM
548861;2021-04-04 13:42:00;18185;United Kingdom;183;304,25;2021-04;SIM
548862;2021-04-04 13:47:00;17956;United Kingdom;1;12,75;2021-04;SIM
548863;2021-04-04 13:57:00;15311;United Kingdom;1050;1713,74;2021-04;SIM
548864;2021-04-04 14:00:00;15756;United Kingdom;45;123,59;2021-04;SIM
548865;2021-04-04 14:09:00;14747;United Kingdom;84;328,2;2021-04;SIM
548867;2021-04-04 14:17:00;14719;United Kingdom;188;223,46;2021-04;SIM
548868;2021-04-04 14:28:00;13015;United Kingdom;187;556,77;2021-04;SIM
548869;2021-04-04 14:31:00;17114;United Kingdom;20;130,2;2021-04;SIM
548870;2021-04-04 14:41:00;14606;United Kingdom;58;129,18;2021-04;SIM
548871;2021-04-04 14:42:00;14410;United Kingdom;78;91,48;2021-04;SIM
548872;2021-04-04 14:42:00;13015;United Kingdom;88;108,0;2021-04;SIM
548873;2021-04-04 15:10:00;12971;United Kingdom;92;214,2;2021-04;SIM
548874;2021-04-04 15:18:00;17716;United Kingdom;386;786,16;2021-04;SIM
548892;2021-04-04 15:35:00;18044;United Kingdom;27;124,15;2021-04;SIM
548896;2021-04-04 16:21:00;13767;United Kingdom;150;297,28;2021-04;SIM
548898;2021-04-04 16:28:00;17214;United Kingdom;63;160,57;2021-04;SIM
548899;2021-04-04 16:31:00;15838;United Kingdom;428;825,96;2021-04;SIM
548900;2021-04-04 16:36:00;17848;United Kingdom;141;174,46;2021-04;SIM
548907;2021-04-05 08:25:00;15521;United Kingdom;22;505,0;2021-04;SIM
548909;2021-04-05 08:43:00;12779;Poland;432;705,84;2021-04;NÃO
548910;2021-04-05 08:51:00;17940;United Kingdom;1296;259,2;2021-04;SIM
548911;2021-04-05 09:09:00;12951;United Kingdom;55;155,19;2021-04;SIM
548912;2021-04-05 09:32:00;16586;United Kingdom;95;463,95;2021-04;SIM
548913;2021-04-05 09:45:00;12669;France;1;1136,3;2021-04;NÃO
548916;2021-04-05 10:07:00;14849;United Kingdom;377;422,34;2021-04;SIM
548918;2021-04-05 10:13:00;16105;United Kingdom;330;336,96;2021-04;SIM
548917;2021-04-05 10:13:00;16817;United Kingdom;70;215,9;2021-04;SIM
548919;2021-04-05 10:18:00;13013;United Kingdom;355;649,32;2021-04;SIM
548920;2021-04-05 10:19:00;13018;United Kingdom;441;493,45;2021-04;SIM
548940;2021-04-05 10:31:00;15061;United Kingdom;96;81,6;2021-04;SIM
548942;2021-04-05 10:40:00;15938;United Kingdom;84;105,0;2021-04;SIM
548952;2021-04-05 10:46:00;15572;United Kingdom;207;430,13;2021-04;SIM
548955;2021-04-05 10:47:00;12348;Finland;269;367,0;2021-04;NÃO
548968;2021-04-05 10:58:00;12744;Singapore;1384;2118,74;2021-04;NÃO
548969;2021-04-05 11:01:00;14646;Netherlands;636;1129,2;2021-04;NÃO
548970;2021-04-05 11:03:00;14646;Netherlands;700;1155,0;2021-04;NÃO
548971;2021-04-05 11:29:00;16919;United Kingdom;90;184,84;2021-04;SIM
548973;2021-04-05 11:44:00;15674;United Kingdom;198;355,12;2021-04;SIM
548974;2021-04-05 11:47:00;15194;United Kingdom;145;335,07;2021-04;SIM
548975;2021-04-05 11:47:00;17596;United Kingdom;729;354,29;2021-04;SIM
548978;2021-04-05 12:08:00;15727;United Kingdom;393;784,45;2021-04;SIM
548979;2021-04-05 12:12:00;13798;United Kingdom;222;382,82;2021-04;SIM
548981;2021-04-05 12:24:00;15442;United Kingdom;120;594,0;2021-04;SIM
548983;2021-04-05 12:30:00;16906;United Kingdom;45;114,64;2021-04;SIM
548984;2021-04-05 12:37:00;14546;United Kingdom;357;561,29;2021-04;SIM
548985;2021-04-05 12:46:00;16422;United Kingdom;84;105,0;2021-04;SIM
548987;2021-04-05 12:50:00;14535;United Kingdom;462;853,97;2021-04;SIM
548988;2021-04-05 13:07:00;17618;United Kingdom;86;346,5;2021-04;SIM
548990;2021-04-05 13:42:00;16170;United Kingdom;202;316,02;2021-04;SIM
548991;2021-04-05 13:48:00;16915;United Kingdom;29;112,49;2021-04;SIM
548992;2021-04-05 13:52:00;13089;United Kingdom;250;838,08;2021-04;SIM
548993;2021-04-05 13:56:00;12753;Japan;1626;3599,38;2021-04;NÃO
549007;2021-04-05 14:38:00;17470;United Kingdom;489;304,13;2021-04;SIM
549012;2021-04-05 14:51:00;16394;United Kingdom;403;306,89;2021-04;SIM
549014;2021-04-05 15:00:00;17841;United Kingdom;220;226,06;2021-04;SIM
549015;2021-04-05 15:12:00;15244;United Kingdom;240;297,94;2021-04;SIM
549016;2021-04-05 15:20:00;16696;United Kingdom;12;35,4;2021-04;SIM
549017;2021-04-05 15:20:00;15145;United Kingdom;251;422,23;2021-04;SIM
549018;2021-04-05 15:21:00;17492;United Kingdom;155;374,57;2021-04;SIM
549020;2021-04-05 15:36:00;13525;United Kingdom;208;282,88;2021-04;SIM
549021;2021-04-05 16:13:00;13468;United Kingdom;93;173,24;2021-04;SIM
549022;2021-04-05 16:23:00;12901;United Kingdom;12;83,4;2021-04;SIM
549026;2021-04-05 16:42:00;17409;United Kingdom;41;260,55;2021-04;SIM
549027;2021-04-05 17:02:00;17857;United Kingdom;1600;5424,0;2021-04;SIM
549044;2021-04-06 09:11:00;16161;United Kingdom;165;345,35;2021-04;SIM
549047;2021-04-06 10:07:00;17783;United Kingdom;53;112,41;2021-04;SIM
549046;2021-04-06 10:07:00;15291;United Kingdom;72;303,4;2021-04;SIM
549048;2021-04-06 10:14:00;17811;United Kingdom;42;113,1;2021-04;SIM
549052;2021-04-06 10:19:00;17682;United Kingdom;185;365,79;2021-04;SIM
549053;2021-04-06 10:20:00;13863;United Kingdom;224;305,78;2021-04;SIM
549054;2021-04-06 10:21:00;17719;United Kingdom;109;312,19;2021-04;SIM
549055;2021-04-06 10:33:00;13515;United Kingdom;180;203,4;2021-04;SIM
549056;2021-04-06 10:40:00;15917;United Kingdom;42;123,1;2021-04;SIM
549059;2021-04-06 10:46:00;15529;United Kingdom;99;198,91;2021-04;SIM
549099;2021-04-06 11:07:00;16241;United Kingdom;116;229,27;2021-04;SIM
549102;2021-04-06 11:34:00;13266;United Kingdom;433;303,95;2021-04;SIM
549101;2021-04-06 11:34:00;14606;United Kingdom;92;146,92;2021-04;SIM
549104;2021-04-06 11:43:00;15311;United Kingdom;517;703,54;2021-04;SIM
549105;2021-04-06 12:05:00;17440;United Kingdom;144;117,6;2021-04;SIM
549107;2021-04-06 12:08:00;17440;United Kingdom;18;7,02;2021-04;SIM
549106;2021-04-06 12:08:00;17045;United Kingdom;1;39,95;2021-04;SIM
549115;2021-04-06 12:41:00;13098;United Kingdom;1120;1722,02;2021-04;SIM
549116;2021-04-06 12:49:00;16670;United Kingdom;444;554,38;2021-04;SIM
549117;2021-04-06 12:56:00;13491;United Kingdom;192;136,92;2021-04;SIM
549118;2021-04-06 13:18:00;14911;EIRE;655;955,99;2021-04;NÃO
549119;2021-04-06 13:23:00;14220;United Kingdom;138;319,42;2021-04;SIM
549120;2021-04-06 13:28:00;14587;United Kingdom;72;178,4;2021-04;SIM
549121;2021-04-06 13:33:00;17140;United Kingdom;302;465,32;2021-04;SIM
549123;2021-04-06 14:02:00;15201;United Kingdom;308;301,48;2021-04;SIM
549124;2021-04-06 14:03:00;16672;United Kingdom;150;480,9;2021-04;SIM
549125;2021-04-06 14:13:00;14964;United Kingdom;143;206,21;2021-04;SIM
549127;2021-04-06 14:23:00;14403;United Kingdom;274;790,7;2021-04;SIM
549126;2021-04-06 14:23:00;16031;United Kingdom;219;305,63;2021-04;SIM
549128;2021-04-06 14:25:00;16713;United Kingdom;167;305,26;2021-04;SIM
549129;2021-04-06 14:53:00;17042;United Kingdom;329;273,21;2021-04;SIM
549130;2021-04-06 15:02:00;14701;United Kingdom;129;275,1;2021-04;SIM
549131;2021-04-06 15:07:00;16378;United Kingdom;42;75,9;2021-04;SIM
549148;2021-04-06 15:31:00;14534;United Kingdom;141;187,7;2021-04;SIM
549153;2021-04-06 15:47:00;13771;United Kingdom;594;871,6;2021-04;SIM
549154;2021-04-06 16:47:00;17690;United Kingdom;88;311,6;2021-04;SIM
549169;2021-04-06 17:25:00;17906;United Kingdom;26;72,9;2021-04;SIM
549182;2021-04-07 09:12:00;15646;United Kingdom;140;150,24;2021-04;SIM
549183;2021-04-07 09:16:00;14239;United Kingdom;53;144,95;2021-04;SIM
549185;2021-04-07 09:35:00;18272;United Kingdom;512;639,82;2021-04;SIM
549186;2021-04-07 09:39:00;15838;United Kingdom;72;270,0;2021-04;SIM
549187;2021-04-07 10:09:00;16144;United Kingdom;16;175,2;2021-04;SIM
549188;2021-04-07 10:10:00;13731;United Kingdom;166;308,12;2021-04;SIM
549189;2021-04-07 10:11:00;15235;United Kingdom;98;229,3;2021-04;SIM
549190;2021-04-07 10:13:00;13748;United Kingdom;84;229,4;2021-04;SIM
549192;2021-04-07 10:20:00;14961;United Kingdom;239;348,85;2021-04;SIM
549193;2021-04-07 10:24:00;12580;Germany;238;415,7;2021-04;NÃO
549196;2021-04-07 10:33:00;14911;EIRE;271;356,23;2021-04;NÃO
549206;2021-04-07 10:38:00;15281;United Kingdom;32;104,4;2021-04;SIM
549222;2021-04-07 10:43:00;12347;Iceland;483;636,25;2021-04;NÃO
549225;2021-04-07 10:54:00;13777;United Kingdom;96;326,4;2021-04;SIM
549233;2021-04-07 11:06:00;14912;Italy;445;482,79;2021-04;NÃO
549234;2021-04-07 11:12:00;16515;United Kingdom;111;301,82;2021-04;SIM
549235;2021-04-07 11:16:00;15530;United Kingdom;324;553,13;2021-04;SIM
549237;2021-04-07 11:29:00;13950;United Kingdom;81;179,31;2021-04;SIM
549238;2021-04-07 11:30:00;14667;United Kingdom;205;388,77;2021-04;SIM
549240;2021-04-07 11:37:00;15910;United Kingdom;82;118,89;2021-04;SIM
549239;2021-04-07 11:37:00;13102;United Kingdom;174;245,46;2021-04;SIM
549241;2021-04-07 11:40:00;15719;United Kingdom;169;336,38;2021-04;SIM
549242;2021-04-07 11:41:00;14911;EIRE;119;227,18;2021-04;NÃO
549243;2021-04-07 11:47:00;16043;United Kingdom;102;144,1;2021-04;SIM
549245;2021-04-07 11:59:00;15005;United Kingdom;73;117,51;2021-04;SIM
549245;2021-04-07 12:00:00;15005;United Kingdom;21;27,35;2021-04;SIM
549246;2021-04-07 12:02:00;15939;United Kingdom;820;1072,2;2021-04;SIM
549248;2021-04-07 12:04:00;13892;United Kingdom;140;54,52;2021-04;SIM
549247;2021-04-07 12:04:00;13752;United Kingdom;224;277,6;2021-04;SIM
549249;2021-04-07 12:04:00;12423;Belgium;248;255,36;2021-04;NÃO
549250;2021-04-07 12:10:00;14446;United Kingdom;318;303,04;2021-04;SIM
549251;2021-04-07 12:16:00;14449;United Kingdom;194;191,06;2021-04;SIM
549255;2021-04-07 12:23:00;16209;United Kingdom;245;305,95;2021-04;SIM
549256;2021-04-07 12:24:00;15754;United Kingdom;36;91,8;2021-04;SIM
549257;2021-04-07 12:29:00;14465;United Kingdom;87;191,49;2021-04;SIM
549258;2021-04-07 12:30:00;13102;United Kingdom;216;329,1;2021-04;SIM
549259;2021-04-07 12:33:00;13712;United Kingdom;352;228,84;2021-04;SIM
549260;2021-04-07 12:34:00;17790;United Kingdom;39;107,07;2021-04;SIM
